brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
Chevrolet,Impala Base,2004,"64,500 mi.",Gasoline,180.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,5900
Jeep,Gladiator Overland,2020,"8,025 mi.",Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,42433
Toyota,Highlander XLE,2020,"61,341 mi.",Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Midnight Black Metallic,Black,At least 1 accident or damage reported,,34084
Tesla,Model Y Long Range,2022,"4,665 mi.",,Dual Motor - Standard,Automatic,Silver,Black,None reported,,46598
Audi,Q5 S line Premium Plus,2023,"5,682 mi.",Hybrid,2.0 Liter TFSI,Automatic,Chronos Gray,Gray,None reported,,48698
RAM,2500 Laramie,2017,"117,878 mi.",Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,42000
Jeep,Gladiator Overland,2020,"4,000 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,50000
MINI,Cooper S Base,2007,"118,000 mi.",Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,None reported,Yes,3600
Ford,Expedition Max Limited,2018,"45,578 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,None reported,Yes,45023
Toyota,Sequoia Platinum,2023,325 mi.,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Blue,Gray,None reported,Yes,84997
Mercedes-Benz,AMG C 43 Base,2017,"53,500 mi.",Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,33999
BMW,328 i xDrive,2010,"132,000 mi.",Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,8500
Mazda,CX-30 Select,2021,"61,874 mi.",Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,22389
Mitsubishi,Lancer Sportback ES,2011,"113,000 mi.",Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,None reported,Yes,5800
Cadillac,SRX Performance Collection,2011,"124,542 mi.",Gasoline,265.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,8450
Porsche,Macan Turbo,2016,"46,000 mi.",Gasoline,400.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,–,None reported,Yes,38000
Lexus,IS 300 Base,2018,"70,891 mi.",Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,28995
Volvo,XC60 T6 Inscription,2019,"20,623 mi.",Gasoline,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36800
Jaguar,XJ8 Base,2004,"134,000 mi.",Gasoline,294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,9500
MINI,Cooper Base,2010,"58,000 mi.",Gasoline,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gold,Black,None reported,Yes,8000
MINI,Hardtop Cooper S,2017,"44,300 mi.",Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,20784
Tesla,Model X 100D,2018,"23,250 mi.",,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,White,None reported,Yes,57000
Lexus,GS 350 Base,2016,"128,032 mi.",Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,18000
BMW,X3 M AWD,2021,"31,500 mi.",Gasoline,473.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,54500
Land,Rover Range Rover Evoque SE Premium,2018,"42,125 mi.",Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,38999
Cadillac,CTS 3.6L Premium,2014,"69,001 mi.",Gasoline,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,19500
Lexus,RX 330 Base,2004,"151,896 mi.",Gasoline,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,7900
Audi,A8 L 4.0T,2016,"142,666 mi.",Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22000
Chevrolet,Silverado 2500 High Country,2022,"18,860 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Blue,Gray,None reported,Yes,74500
Nissan,Altima 2.5 S,2003,"189,000 mi.",Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,2899
Chevrolet,Avalanche 1500 LT,2012,"148,000 mi.",E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,18000
Acura,Integra GS-R,1995,"123,000 mi.",–,–,5-Speed M/T,White,Blue,None reported,Yes,10999
Jeep,Wrangler Sport,2011,"109,646 mi.",Gasoline,3.8L V6 12V MPFI OHV,4-Speed Automatic,Mango Tango Pearlcoat,Black,None reported,,16998
Mercedes-Benz,SLK-Class SLK 350,2012,"44,000 mi.",Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,White,At least 1 accident or damage reported,Yes,22222
RAM,1500 SLT,2018,"61,802 mi.",E85 Flex Fuel,305.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,8-Speed A/T,Black,Gray,None reported,Yes,32000
GMC,Terrain SLE,2020,"26,470 mi.",Gasoline,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,Summit White,Jet Black,None reported,Yes,29900
Ford,E350 Super Duty XLT,2010,"248,000 mi.",E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,14000
Porsche,Boxster Base,1998,"75,539 mi.",Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Beige,None reported,Yes,11995
Cadillac,CTS Luxury,2012,"113,000 mi.",Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,10000
Chevrolet,Malibu LT,2018,"53,100 mi.",Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,17500
Porsche,911 Carrera 4S,2006,"80,000 mi.",Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,Yes,43000
Ford,Transit-350 XLT,2023,"20,000 mi.",Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,78499
Jeep,Wrangler Sport,2021,"11,756 mi.",Gasoline,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",Automatic,Granite Crystal Metallic Clearcoat,Black,At least 1 accident or damage reported,,33400
Jeep,Wrangler Unlimited Sahara,2017,"128,000 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,26800
Ford,F-250 XL SuperCab H/D,1993,"115,000 mi.",–,–,A/T,Red,Gray,None reported,Yes,21900
Porsche,718 Cayman S,2019,"9,500 mi.",Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,69000
Mercedes-Benz,C-Class C 63 AMG,2012,"103,000 mi.",Gasoline,451.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,40000
Jeep,Compass Limited,2020,"39,192 mi.",Gasoline,2.4L I4 16V MPFI SOHC,9-Speed Automatic,White Clearcoat,Black,None reported,,24590
Hyundai,Veloster Base,2013,800 mi.,Gasoline,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Gray,None reported,Yes,9800
Jaguar,XK R,2012,"38,383 mi.",Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,36949
Chrysler,300 Base,2014,"85,000 mi.",Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,–,At least 1 accident or damage reported,Yes,11250
Maybach,Type 57 Base,2004,"34,254 mi.",Gasoline,543.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,5-Speed A/T,Brown,–,None reported,Yes,64250
Kia,Optima Hybrid LX,2013,"103,111 mi.",Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,9200
Chevrolet,Camaro LT1,2022,"6,700 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,39500
Ford,Mustang V6,2016,"54,000 mi.",Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,23999
Audi,TT Roadster quattro,2002,"69,300 mi.",Gasoline,225.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,9995
BMW,X5 PHEV xDrive45e,2023,"5,338 mi.",Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,White,None reported,Yes,76500
Jeep,New Compass Trailhawk,2017,"119,000 mi.",Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,15900
Pontiac,GTO Base,2005,"142,314 mi.",Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Red,At least 1 accident or damage reported,Yes,21999
Tesla,Model 3 Standard Range Plus,2019,"83,700 mi.",,Electric Motor Electric Fuel System,A/T,Black,Black,At least 1 accident or damage reported,Yes,26000
smart,ForTwo Pure,2008,"61,595 mi.",Gasoline,70.0HP 1.0L 3 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Gray,None reported,Yes,5000
Chevrolet,Corvette Base,2002,"44,168 mi.",Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Orange,Black,None reported,Yes,30000
Mercedes-Benz,AMG S 63 Base 4MATIC,2020,"20,937 mi.",Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Magnetite Black Metallic,Black,None reported,,104900
Genesis,G70 3.3T,2022,"12,000 mi.",Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41000
Ford,Maverick XLT,2022,"16,400 mi.",Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Gray,Gray,None reported,Yes,34000
Kia,EV6 GT-Line,2022,"22,000 mi.",,320.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000
Chrysler,Sebring LX,2008,"67,303 mi.",Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Blue,None reported,Yes,4900
Toyota,4Runner SR5,2018,"32,199 mi.",Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,35500
Lincoln,Nautilus Reserve,2021,"17,467 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Pristine White,Slate,None reported,,43860
Chevrolet,Traverse Premier,2020,"52,000 mi.",Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,35800
BMW,i8 Base,2015,846 mi.,Plug-In Hybrid,357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,A/T,White,White,None reported,Yes,86999
Nissan,Armada Platinum,2022,"8,400 mi.",Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Beige,None reported,Yes,59950
Chevrolet,Avalanche 1500 LS,2005,"130,000 mi.",E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,7200
Mercedes-Benz,S-Class S 580 4MATIC,2023,989 mi.,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Black,Black,None reported,Yes,122950
Ford,Transit Connect XL,2020,"119,000 mi.",Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,18000
Land,Rover Discovery HSE,2018,"85,000 mi.",Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,33000
Lexus,GX 460 Base,2021,"39,102 mi.",Gasoline,4.6 Liter,Automatic,Silver,Rioja Red,None reported,,51798
Ford,F-250 XL,2016,"75,200 mi.",E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22000
BMW,M3 Base,2015,"65,800 mi.",Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,Yes,44950
Mazda,Mazda3 i SV,2015,"91,700 mi.",Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,12000
Mercedes-Benz,CLS-Class CLS 400 4MATIC,2016,"62,285 mi.",Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29950
GMC,Sierra 1500 SLE1 Extended Cab,2008,"187,000 mi.",–,–,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,6100
Jaguar,XK8 Base,1997,"50,000 mi.",Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,6000
Nissan,Quest SL,2011,"185,000 mi.",Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,7500
BMW,440 Gran Coupe 440i xDrive,2020,"25,990 mi.",Gasoline,3.0 Liter Turbo,Automatic,White,Beige,None reported,,38598
Ford,Excursion XLT 4WD,2000,"205,000 mi.",Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,9950
Mercedes-Benz,Sprinter High Roof,2014,"65,000 mi.",Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,54999
Toyota,Tundra SR5 Double Cab,2005,"199,400 mi.",Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,8500
Mercedes-Benz,Sprinter 3500 High Roof,2017,"124,630 mi.",Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Black,Black,None reported,Yes,75000
BMW,X6 M Base,2023,"7,000 mi.",Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,144900
Mercedes-Benz,E-Class E 550,2017,"56,000 mi.",Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,White,None reported,Yes,35750
Porsche,Boxster Base,2010,"64,800 mi.",Gasoline,255.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Gray,At least 1 accident or damage reported,Yes,20900
Jaguar,XF Luxury,2009,"91,491 mi.",Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,7000
Kia,Seltos S,2023,"5,182 mi.",Gasoline,146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,32500
GMC,Yukon Denali,2019,"88,450 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,42900
Porsche,Cayenne Platinum Edition,2018,"50,166 mi.",Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,White,Black,At least 1 accident or damage reported,Yes,43550
Nissan,Rogue SL,2017,"78,110 mi.",Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,,,17500
Ford,F-150 XLT,2021,"24,207 mi.",Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,–,None reported,Yes,43430
Toyota,Tundra TRD Pro,2016,"51,400 mi.",E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,,,39900
BMW,X7 xDrive40i,2023,"2,437 mi.",Hybrid,375.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,78350
Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,"95,500 mi.",Gasoline,228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,15990
Bugatti,Veyron 16.4 Grand Sport,2011,"6,330 mi.",Gasoline,8.0L W16 64V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,White,None reported,Yes,1950995
Chevrolet,Monte Carlo SS,2005,"75,000 mi.",Gasoline,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,12500
Mitsubishi,Lancer Evolution Base,2003,"61,491 mi.",Gasoline,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,28000
Toyota,Corolla LE,2003,"124,756 mi.",Gasoline,130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,M/T,Beige,Beige,At least 1 accident or damage reported,Yes,4995
Chevrolet,Tahoe LT,2021,"71,536 mi.",Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685
Nissan,Rogue SL,2019,"29,558 mi.",Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,Magnetic Black,Charcoal,None reported,Yes,25884
Chevrolet,Avalanche 1500 LTZ,2007,"75,124 mi.",E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,16499
Rivian,R1S Adventure Package,2023,159 mi.,,533.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,95500
Porsche,911 Turbo S,2019,"31,000 mi.",Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,179900
Volkswagen,Golf GTI 2.0T S 4-Door,2016,"89,000 mi.",Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,14500
Kia,Optima Hybrid EX,2012,"117,220 mi.",Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,8900
Porsche,911 Carrera 4S,2018,"31,678 mi.",Gasoline,3.0 Liter,–,Silver,–,None reported,,106798
RAM,ProMaster 2500 High Roof,2019,"88,000 mi.",Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39900
Toyota,Tundra Hybrid TRD Pro,2022,"19,000 mi.",Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Orange,Black,None reported,Yes,71000
Cadillac,CTS Luxury,2011,"66,200 mi.",Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,16499
Acura,TL Technology,2013,"40,000 mi.",Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,24000
Ford,F-150 Lariat,2020,"26,540 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,46995
Audi,A8 L 55,2019,"39,000 mi.",Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Brown,None reported,Yes,50000
Land,Rover Range Rover Evoque SE,2020,"38,356 mi.",Gasoline,2.0 Liter,Automatic,Firenze Red Metallic,Ebony,None reported,,36598
Bentley,Continental GT W12,2021,"16,146 mi.",Gasoline,"6L W-12 port/direct injection, DOHC, variable valve control, twi",Automatic,Fountain Blue,Linen,None reported,,239991
Dodge,Sprinter 2500 High Roof,2004,"55,000 mi.",Diesel,154.0HP 2.7L 5 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,24000
INFINITI,QX80 Base,2016,"60,000 mi.",Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Beige,At least 1 accident or damage reported,Yes,25950
Lexus,NX 300 Base,2021,"6,449 mi.",Gasoline,2.0L I4 16V PDI DOHC Turbo,6-Speed Automatic,Silver,Black,At least 1 accident or damage reported,,35999
Porsche,Taycan Base,2021,"13,344 mi.",,321.0HP Electric Motor Electric Fuel System,2-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,83499
Porsche,Cayman Base,2007,"75,137 mi.",Gasoline,245.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,M/T,Black,Gray,At least 1 accident or damage reported,Yes,24999
BMW,X6 xDrive40i,2020,"45,076 mi.",Gasoline,3.0 Liter Turbo,Automatic,Blue,Black,None reported,,57998
GMC,Acadia SLE-2,2015,"96,000 mi.",Gasoline,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,Yes,17000
Porsche,Boxster S,2005,"44,400 mi.",Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800
Land,Rover Range Rover Sport Supercharged,2008,"140,600 mi.",Gasoline,390.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,None reported,Yes,7500
Audi,S5 3.0T Premium,2021,"18,100 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,51800
Subaru,Outback Limited XT,2020,"36,844 mi.",Gasoline,2.4L H4 16V GDI DOHC Turbo,Automatic CVT,Magnetite Gray Metallic,Black,At least 1 accident or damage reported,,30427
Mercedes-Benz,GL-Class GL 450,2011,"112,854 mi.",Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,11999
RAM,1500 Rebel,2018,"54,800 mi.",Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,37050
Nissan,Titan S,2017,"20,220 mi.",Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Gray,None reported,Yes,32324
Chevrolet,Silverado 3500 LTZ,2022,"85,200 mi.",Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Gray,None reported,Yes,67500
BMW,550 Gran Turismo i,2013,"79,341 mi.",Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Brown,None reported,Yes,16800
Volkswagen,Golf GTI 2.0T SE 4-Door,2018,"70,500 mi.",Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,23000
Ford,F-150 XLT,2019,"44,460 mi.",Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Gray,None reported,Yes,34500
Mercedes-Benz,SLK-Class SLK 350,2015,"16,000 mi.",Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,30500
Nissan,Maxima SV,2022,"36,466 mi.",Gasoline,3.5L V6 24V GDI DOHC,Automatic CVT,Brilliant Silver Metallic,Charcoal,None reported,,24980
Honda,Accord Sport,2013,"405,000 mi.",Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,None reported,Yes,6000
Porsche,911 GT3,2018,"9,712 mi.",Gasoline,4.0L H6 24V GDI DOHC,7-Speed Automatic with Auto-Shift,Red,Black,None reported,,188900
Audi,S4 3.0T Premium Plus,2022,"10,900 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,53900
Honda,Pilot Elite,2021,"42,653 mi.",Gasoline,3.5L V6 24V GDI SOHC,9-Speed Automatic,Gray,Black,None reported,,38998
Genesis,G70 3.3T Advanced,2019,"48,000 mi.",Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,29999
Toyota,Highlander Base,2001,"231,581 mi.",Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,4300
Acura,MDX 3.7L Advance,2013,"20,750 mi.",Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,33000
BMW,M6 Gran Coupe Base,2017,"27,965 mi.",Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Green,Black,None reported,Yes,58000
Dodge,Durango GT,2022,"24,778 mi.",Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Octane Red Pearlcoat,Black,At least 1 accident or damage reported,,36599
