brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
BMW,M4 Base,2015,98000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Orange,None reported,1,32999
Maserati,Quattroporte Sport GT,2007,82000,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,1,7999
Ford,Transit-350 Base,2020,19400,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,1,58000
Porsche,911 Carrera 4S,2020,25568,Gasoline,3.0L H6 24V GDI DOHC Twin Turbo,7-Speed Manual,Red,Black,None reported,1,134999
Ford,Expedition Max King Ranch,2021,37594,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Black,Mesa,None reported,1,62595
Audi,Q7 55 Prestige,2019,73837,Gasoline,3.0L V6 24V GDI DOHC Supercharged,8-Speed Automatic,Cobra Beige Metallic,Nougat Brown,None reported,1,36340
Chevrolet,Suburban LT,2017,117000,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,1,27000
Maserati,Coupe Cambiocorsa,2006,54082,Gasoline,390.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,1,17000
Bentley,Continental GT V8 S,2016,31500,Gasoline,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,1,103900
Hyundai,Genesis 3.8,2010,98700,Gasoline,290.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Beige,Beige,None reported,1,10340
Audi,A6 45 Premium Plus,2021,33000,Hybrid,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,1,40000
GMC,Savana 2500 Work Van,2018,63460,E85 Flex Fuel,341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,1,33000
Kia,Sorento SXL,2017,108559,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,Titanium Silver,Satin Black,None reported,0,15998
Nissan,Titan SV,2021,7250,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,1,38000
Jeep,Commander Base,2006,212500,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,1,6500
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,54500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,1,37995
Kia,Forte GT-Line,2023,15500,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,1,24500
GMC,Yukon XL Denali,2017,124000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,At least 1 accident or damage reported,1,32000
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Gray,Black,None reported,1,44900
Bentley,Continental GT Speed,2009,57800,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,0,59400
Porsche,911 Carrera,2016,22500,Gasoline,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,None reported,1,78000
Acura,MDX w/Advance Package,2023,3708,Gasoline,3.5 Liter SOHC,Automatic,White,Espresso,None reported,0,58998
INFINITI,G37 S Sport,2010,116451,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Gray,None reported,1,16500
BMW,650 i,2014,40000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,1,34000
Mercedes-Benz,AMG GT 63 S 4-Door,2020,40000,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Red,None reported,1,112500
Audi,Q7 55 Prestige,2019,41000,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,1,39900
Lexus,LX 600 F SPORT,2023,490,Gasoline,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,1,124999
Land,Rover Range Rover Sport Supercharged HSE,2016,99915,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,White,At least 1 accident or damage reported,1,26500
Jeep,Gladiator Overland,2020,9100,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,1,49895
Ford,Mustang V6,2013,147191,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,At least 1 accident or damage reported,1,12990
Lexus,GX 460 Base,2015,92000,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,1,28000
Lexus,LX 570 Three-Row,2021,25997,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Brown,None reported,1,87000
INFINITI,QX60 AUTOGRAPH,2022,6000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gold,Brown,None reported,1,57999
Volkswagen,Jetta 1.4T SE,2017,61000,Gasoline,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,1,15995
Mercedes-Benz,E-Class E 300 4MATIC,2018,53705,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,1,25900
Chevrolet,Silverado 1500 1LT,2017,89000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,1,29999
Chevrolet,Colorado ZR2,2018,76500,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,1,33500
Lexus,SC 430 Base,2002,109762,Gasoline,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Brown,None reported,1,15000
GMC,Sierra 1500 SLT,2013,230000,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None reported,1,15500
BMW,325 Ci,2004,178000,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Brown,None reported,1,5750
Toyota,Prius Two,2014,80354,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Red,Gray,At least 1 accident or damage reported,1,13310
Audi,S6 4.0T Premium Plus,2018,61258,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,1,49999
Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Beige,At least 1 accident or damage reported,1,15000
Scion,FR-S Monogram,2014,163019,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,1,8900
Ford,Expedition Max XLT,2021,84351,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Blue,Ebony,None reported,1,42691
BMW,Z3 3.0i Roadster,2001,103990,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Beige,None reported,1,10500
Ford,Focus ST Base,2014,110000,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None reported,1,9495
Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,1,52500
Mercedes-Benz,SL-Class SL 550,2013,130000,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,1,26900
Kia,Stinger GT2,2018,69100,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,1,32500
Porsche,Cayenne E-Hybrid S Platinum Edition,2017,69404,Plug-In Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,1,29500
Chevrolet,Suburban LT,2020,93000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,1,38500
BMW,X5 xDrive40i,2020,37000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,1,50000
Lamborghini,Huracan LP580-2,2017,22000,Gasoline,573.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,1,210000
Audi,S4 3.0T Premium,2019,12000,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,1,48000
Mazda,MX-5 Miata Club,2021,5093,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,1,28000
Volvo,XC70 3.2,2008,46700,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,0,11400
Honda,Element EX,2008,192000,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Gray,At least 1 accident or damage reported,1,11000
Lexus,ES 350 Base,2016,51335,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,1,25995
Jaguar,E-PACE S,2019,44000,Gasoline,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,1,29000
Toyota,Highlander SE,2019,92000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,1,30000
Ford,Expedition EL King Ranch,2011,156856,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Brown,None reported,1,14300
Cadillac,ATS 3.6L Luxury,2013,89700,Gasoline,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Red,None reported,1,17999
Honda,Pilot EX-L,2016,135350,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,1,19900
Land,Rover Discovery SE,2018,63295,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,None reported,1,29993
Toyota,Tacoma SR,2022,5020,Gasoline,278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,1,36500
Jeep,Wrangler Sport,2016,74139,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,1,23000
Honda,Civic LX,2016,96473,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,0,15599
Land,Rover LR2 Base,2015,112465,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,1,11995
Hyundai,Genesis Coupe 3.8 Base,2015,60000,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,1,17000
Chevrolet,Tahoe LT,2022,2894,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,1,63900
FIAT,124 Spider Abarth,2017,45000,Gasoline,164.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,1,22500
BMW,M6 Base,2015,18651,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,1,59549
Lincoln,LS V8,2002,42000,Gasoline,252.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,1,11000
Land,Rover Range Rover Evoque S,2020,46891,Gasoline,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,1,31000
Mercedes-Benz,S-Class S500,2005,175722,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,1,7000
Cadillac,Escalade Platinum,2018,49273,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,1,54000
BMW,X4 xDrive30i,2022,34800,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,None reported,1,46000
McLaren,570S Spider,2020,8700,Gasoline,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,1,185000
Tesla,Model 3 Performance,2020,45468,Gasoline,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,White,None reported,1,45999
BMW,X5 xDrive40i,2019,50000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gold,None reported,1,43000
Hummer,H2 SUT,2006,89900,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Beige,None reported,1,29994
Tesla,Model X Long Range Plus,2021,46897,Gasoline,557.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,1,69000
BMW,535 i xDrive,2013,46150,Gasoline,306.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,1,17000
Chevrolet,Tahoe LT,2018,55000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,1,37900
Chevrolet,Camaro 2SS,2016,49600,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,1,32500
Kia,Sorento LX V6,2019,86204,Gasoline,3.3L V6 24V GDI DOHC,8-Speed Automatic,Sparkling Silver,Satin Black,At least 1 accident or damage reported,0,20708
BMW,750 750i xDrive,2021,10917,Gasoline,4.4 Liter Twin Turbo,Automatic,Black,Black,None reported,0,73998
BMW,M5 Base,2008,77750,Gasoline,500.0HP 5.0L 10 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Silver,None reported,1,21000
Mitsubishi,Outlander Sport 2.4 SE,2016,131193,Gasoline,2.4L I4 16V MPFI DOHC,Automatic CVT,Black,Black,None reported,1,11970
MINI,Hardtop Cooper,2019,19850,Gasoline,134.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,1,24000
Porsche,Cayman Base,2011,67998,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,None reported,1,30000
Dodge,Ram 1500 ST,2007,36500,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,1,16000
Buick,Encore GX Essence,2020,35569,Gasoline,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,Satin Steel Metallic,Ebony,None reported,0,21999
Ford,F-150 Lariat,2011,152000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,None reported,1,14000
Porsche,911 Turbo,2018,12088,Gasoline,540.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,1,169000
Lexus,ES 250 Base,2021,17570,Gasoline,2.5 Liter,Automatic,Emin White,Black,None reported,0,39998
Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Beige,None reported,1,35500
Hummer,H2 Base,2005,110900,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,1,19500
Mercedes-Benz,E-Class E 350,2012,95816,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,1,12000
Ford,Mustang Premium,2007,126000,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,1,9000
Ford,EcoSport SES,2019,106000,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,1,12000
Hyundai,Genesis 3.8,2015,61300,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Gray,None reported,0,20150
Cadillac,CTS Luxury,2012,62500,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Beige,At least 1 accident or damage reported,1,18955
GMC,Yukon Denali,2018,76000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,1,44500
Ford,Shelby GT500 Base,2022,2050,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,1,94999
Lexus,IS 350 Base,2014,123000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,At least 1 accident or damage reported,1,18000
Maserati,Ghibli S Q4,2017,49750,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,1,27995
GMC,Yukon XL Denali,2023,7500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,1,92888
Ford,Shelby GT500 Base,2021,19200,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,1,82950
INFINITI,M56 Base,2011,137000,Gasoline,420.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,At least 1 accident or damage reported,1,8500
Audi,Q5 S line Premium,2022,8193,Hybrid,2.0 Liter TFSI,Automatic,Florett Silver,Black,None reported,0,42598
INFINITI,Q70 3.7,2014,70312,Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,1,19995
Nissan,GT-R Black Edition,2015,16850,Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,1,95000
BMW,M235 i,2015,68750,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,1,25999
Cadillac,XT5 Premium Luxury,2021,66500,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,1,28500
Toyota,Corolla S Plus,2016,68364,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,1,16000
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,1,72000
Audi,Q5 3.0T Premium Plus,2015,60251,Gasoline,272.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,1,19000
Audi,Q5 S line Premium Plus,2022,10071,Hybrid,2.0 Liter TFSI,Automatic,Mythos Black Metallic,Black,None reported,0,40598
BMW,330 i,2019,42200,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,1,27500
Chevrolet,Corvette Stingray w/3LT,2022,5400,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,1,89900
Lexus,RX 350 Base,2021,20598,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Atomic Silver,Gray,At least 1 accident or damage reported,0,42599
Cadillac,CT5-V Blackwing,2023,2415,Gasoline,6.2L V8 16V GDI OHV Supercharged,10-Speed Automatic,Rift Metallic,Gray,None reported,0,104900
BMW,535 i xDrive,2011,135000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,None reported,1,9999
Lexus,CT 200h Premium,2014,131200,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Brown,Brown,None reported,1,14000
Ferrari,GTC4Lusso T,2018,31000,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,1,197499
Mercedes-Benz,C-Class C 300 4MATIC,2021,19162,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,1,38500
Porsche,911 Carrera S,2007,50500,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,1,56000
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,30500,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,None reported,1,44000
BMW,X7 xDrive40i,2021,9200,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Brown,At least 1 accident or damage reported,1,71200
Lexus,GX 460 Base,2015,106000,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,1,37500
Porsche,911 Carrera 4S,2017,31500,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Red,None reported,1,97555
BMW,M3 CS,2024,124,Gasoline,543.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,None reported,1,145000
BMW,M4 Base,2017,30450,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,1,52999
BMW,M3 Base,2015,74000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Gray,Black,None reported,1,40000
Land,Rover Discovery Sport SE R-Dynamic,2020,21240,Gasoline,2.0 Liter,Automatic,White,Black,None reported,0,37998
Ford,F-250 Lariat,2016,122650,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,1,38900
Nissan,370Z Touring,2012,65000,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,1,21500
Honda,Accord EX-L,2014,62000,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,1,18987
Toyota,Sequoia Platinum,2023,1025,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Black,Black,None reported,1,85000
Ford,Shelby GT500 Base,2014,15629,Gasoline,5.8L V8 32V MPFI DOHC Supercharged,6-Speed Manual,Black,Black,None reported,0,61900
Tesla,Model Y Long Range,2022,21404,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,1,49500
Cadillac,Escalade ESV Base,2007,191900,Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,1,9750
Lamborghini,Huracan LP610-4,2015,34152,Gasoline,602.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Red,None reported,1,185500
Porsche,718 Boxster S,2018,50000,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,1,55000
Mercury,Marauder Base,2003,90000,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Beige,At least 1 accident or damage reported,1,15500
GMC,Sierra 1500 SLE,2015,102000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,1,24500
Lexus,CT 200h Premium,2015,101000,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,At least 1 accident or damage reported,1,16500
Cadillac,Escalade Premium,2010,104000,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,–,None reported,1,19500
Ford,Expedition Platinum,2019,51300,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,White,Platinum,None reported,1,48295
Mercedes-Benz,SL-Class SL550 Roadster,2008,33300,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,1,34500
Kia,Forte Koup EX,2013,134207,Gasoline,156.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,At least 1 accident or damage reported,1,5500
Volvo,V60 Cross Country T5,2020,10500,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,1,36000
