brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Volkswagen,e-Golf SE,2016,41615,Eletric,115.0HP Electric Motor Electric Fuel System,Blue,Gray,None reported,Yes,12000,115.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Lexus,IS 350 Base,2007,103000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,At least 1 accident or damage reported,Yes,12900,306.0,3.5,6.0,21.71645569620253,6.0
Porsche,911 Carrera,2010,61600,Gasoline,345.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,51750,345.0,3.6,6.0,21.71645569620253,7.0
Ford,F-150 XLT,2018,67650,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,30000,375.0,3.5,6.0,21.71645569620253,7.0
Toyota,Highlander XLE,2019,81301,Gasoline,3.5L V6 24V PDI DOHC,Black,Black,None reported,Yes,30275,333.1202482544608,3.5,6.0,24.0,8.0
Acura,TLX Base,2016,45000,Gasoline,206.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Gray,Blue,None reported,Yes,16500,206.0,2.4,4.0,21.71645569620253,7.0
Toyota,Highlander Hybrid XLE,2019,69350,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Black,Gray,None reported,Yes,36000,306.0,3.5,6.0,21.71645569620253,7.0
Dodge,Challenger SRT Hellcat,2015,1800,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Green,Black,None reported,Yes,64990,707.0,6.2,8.0,21.71645569620253,7.0
Lincoln,Corsair Reserve,2021,29336,Gasoline,2.0L I4 16V GDI DOHC Turbo,Black,Sandstone,None reported,No,36999,333.1202482544608,2.0,4.0,16.0,8.0
BMW,650 i,2006,122141,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,10500,360.0,4.8,8.0,21.71645569620253,6.0
Audi,A3 2.0T Premium,2016,90360,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,15499,220.0,2.0,4.0,21.71645569620253,7.0
Hyundai,Genesis 3.8,2015,92225,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,17000,311.0,3.8,6.0,21.71645569620253,7.0
RAM,1500 Laramie,2022,16744,Gasoline,5.7L V8 16V MPFI OHV,Delmonico Red Pearlcoat,Black,None reported,No,46999,333.1202482544608,5.7,8.0,16.0,8.0
BMW,M3 Base,2009,112000,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,28000,420.0,4.0,8.0,21.71645569620253,7.0
Volvo,S60 T6 Momentum,2020,46250,Gasoline,2.0L I4 16V GDI DOHC,White,Charcoal,At least 1 accident or damage reported,Yes,27800,333.1202482544608,2.0,4.0,16.0,8.0
Lexus,IS 350 F Sport,2021,26800,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,44000,311.0,3.5,6.0,21.71645569620253,8.0
BMW,335 i,2009,51983,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,White,None reported,Yes,19999,300.0,3.0,6.0,21.71645569620253,6.0
Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,200.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,27500,200.0,4.3,6.0,21.71645569620253,7.0
INFINITI,QX80 Base,2015,136390,Gasoline,5.6L V8 32V GDI DOHC,Black Obsidian,Black,None reported,Yes,20470,333.1202482544608,5.6,8.0,32.0,7.0
Lexus,GX 470 Base,2004,215000,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,7350,235.0,4.7,8.0,21.71645569620253,5.0
GMC,Acadia SLE,2020,30426,Gasoline,2.5L I4 16V GDI DOHC,Ebony Twilight Metallic,Jet Black,None reported,No,29645,333.1202482544608,2.5,4.0,16.0,9.0
Nissan,GT-R Premium,2010,46100,Gasoline,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,72999,485.0,3.8,6.0,21.71645569620253,6.0
Dodge,Durango R/T,2022,14976,Gasoline,5.7L V8 16V MPFI OHV,White Knuckle Clearcoat,Black,None reported,Yes,49999,333.1202482544608,5.7,8.0,16.0,8.0
Ford,F-250 Lariat,2015,68749,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Gray,Black,None reported,Yes,45000,440.0,6.7,8.0,21.71645569620253,7.0
Toyota,Avalon XLS,2004,90625,Gasoline,210.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,5500,210.0,3.0,6.0,21.71645569620253,7.0
Porsche,Panamera Base,2018,42500,Gasoline,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Beige,At least 1 accident or damage reported,Yes,53999,330.0,3.0,6.0,21.71645569620253,8.0
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,16800,382.0,5.5,8.0,21.71645569620253,7.0
Mercedes-Benz,S-Class S 63 AMG,2015,40900,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,59750,577.0,5.5,8.0,21.71645569620253,7.0
Mazda,CX-7 Grand Touring,2007,83150,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,6950,244.0,2.3,4.0,21.71645569620253,6.0
Chevrolet,Camaro 2SS,2016,164000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Red,None reported,Yes,21500,455.0,6.2,8.0,21.71645569620253,8.0
Tesla,Model X Performance,2020,27224,Eletric,Electric,Black,Black,None reported,No,65999,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Mercedes-Benz,E-Class E 350 4MATIC,2014,83112,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,15500,302.0,3.5,6.0,21.71645569620253,7.0
BMW,M5 Base,2018,31090,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Green,Black,At least 1 accident or damage reported,Yes,68000,600.0,4.4,8.0,21.71645569620253,8.0
Chevrolet,Camaro 1LT,2021,10300,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,29900,335.0,3.6,6.0,21.71645569620253,7.0
Subaru,Impreza 2.0i,2019,30000,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,21250,152.0,2.0,4.0,21.71645569620253,7.0
Subaru,Forester Premium,2021,42125,Gasoline,2.5L H4 16V GDI DOHC,Crystal Black Silica,Black,None reported,Yes,27899,333.1202482544608,2.5,6.222728867064188,16.0,7.0
Cadillac,SRX Luxury Collection,2016,70503,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Beige,None reported,Yes,15500,308.0,3.6,6.0,21.71645569620253,6.0
Dodge,Challenger SRT8,2011,106500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,White,At least 1 accident or damage reported,Yes,22500,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,5.0
Porsche,911 Carrera S,2014,30000,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,78500,400.0,3.8,6.0,21.71645569620253,7.0
Mercedes-Benz,AMG GT 63 S 4-Door,2020,21214,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Obsidian Black Metallic,Black,None reported,No,117900,333.1202482544608,4.0,8.0,32.0,9.0
Nissan,350Z Touring,2007,90000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Green,At least 1 accident or damage reported,Yes,12000,306.0,3.5,6.0,21.71645569620253,7.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Red,Black,None reported,Yes,56500,188.0,3.0,6.0,21.71645569620253,7.0
Acura,TLX V6 Advance,2019,25779,Gasoline,3.5L V6 24V GDI SOHC,Platinum White Pearl,Ebony,At least 1 accident or damage reported,No,30999,333.1202482544608,3.5,6.0,24.0,9.0
Jeep,Wrangler SE,2003,71000,Gasoline,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Red,Gray,None reported,Yes,12499,150.0,2.4,4.0,21.71645569620253,5.0
Mercedes-Benz,M-Class ML 350,2011,99200,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,11900,268.0,3.5,6.0,21.71645569620253,7.0
BMW,X3 xDrive30i,2020,43000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Brown,At least 1 accident or damage reported,Yes,40000,248.0,2.0,4.0,21.71645569620253,7.0
Toyota,4Runner SR5,2006,135000,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,16900,236.0,4.0,6.0,21.71645569620253,7.0
BMW,M3 CS,2018,32000,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,70000,453.0,3.0,6.0,21.71645569620253,7.0
Mercedes-Benz,E-Class E 350 4MATIC,2013,81000,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Beige,At least 1 accident or damage reported,Yes,13000,302.0,3.5,6.0,21.71645569620253,7.0
Ford,Expedition Platinum,2019,34672,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,45500,400.0,3.5,6.0,21.71645569620253,10.0
RAM,ProMaster 2500 Window Van High Roof,2016,49750,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,65000,280.0,3.6,6.0,21.71645569620253,6.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,12985,Gasoline,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,96000,603.0,4.0,8.0,21.71645569620253,9.0
Chevrolet,Silverado 1500 LT Crew Cab,2006,215000,Gasoline,345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,6995,345.0,6.0,8.0,21.71645569620253,7.0
Mercedes-Benz,GLE 350 Base,2020,26293,Gasoline,2.0 Liter Turbo,designo Diamond White Bright,Macchiato/Magmagrey,None reported,No,49998,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Buick,Enclave Premium,2017,139105,Gasoline,3.6L V6 24V GDI DOHC,Iridium Metallic,Light Titanium,At least 1 accident or damage reported,Yes,17550,333.1202482544608,3.6,6.0,24.0,6.0
Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,79999,523.0,6.0,12.0,21.71645569620253,7.0
Porsche,911 Carrera S,2010,13850,Gasoline,385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,71400,385.0,3.8,6.0,21.71645569620253,6.0
Mercedes-Benz,E-Class E 550,2016,49643,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,33995,402.0,4.7,8.0,21.71645569620253,7.0
Kia,Sorento Hybrid EX,2022,36100,Hybrid,227.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,Black,White,None reported,Yes,37500,227.0,1.6,4.0,21.71645569620253,6.0
Dodge,Charger R/T,2012,122000,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,13500,370.0,5.7,8.0,21.71645569620253,5.0
BMW,M6 Gran Coupe Base,2019,20500,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,67900,560.0,4.4,8.0,21.71645569620253,7.0
Nissan,Armada Platinum,2018,119950,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,20999,390.0,5.6,8.0,21.71645569620253,7.0
MINI,Cooper S Base,2007,110022,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,6250,172.0,1.6,4.0,21.71645569620253,6.0
Ford,Focus RS Base,2016,14900,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,39000,350.0,2.3,4.0,21.71645569620253,6.0
Porsche,911 Carrera Cabriolet,2006,52744,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,37500,325.0,3.6,6.0,21.71645569620253,7.0
Land,Rover Range Rover Sport HSE Dynamic,2019,77690,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,43500,380.0,3.0,6.0,21.71645569620253,8.0
Mazda,MX-5 Miata Grand Touring,2012,36568,Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,20199,167.0,2.0,4.0,21.71645569620253,6.0
Bentley,Continental GT Base,2009,18000,Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,63000,552.0,6.0,12.0,21.71645569620253,7.0
BMW,X5 xDrive 35i Sport Activity,2012,122600,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,12900,300.0,3.0,6.0,21.71645569620253,8.0
Audi,A7 Premium Plus,2020,25361,Hybrid,3.0 Liter Turbo,Typhoon Gray,Black,None reported,No,49998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
GMC,Yukon XL Denali,2016,137500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,29500,420.0,6.2,8.0,21.71645569620253,7.0
RAM,2500 Laramie,2019,65000,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Black,Black,None reported,Yes,65000,370.0,6.7,6.0,21.71645569620253,6.0
Kia,Forte Koup EX,2015,103748,Gasoline,173.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Gray,None reported,Yes,8500,173.0,2.0,4.0,21.71645569620253,7.0
Ford,Transit-250 Base,2020,53000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,38500,310.0,3.5,6.0,21.71645569620253,7.0
Jeep,Wagoneer Series III,2022,9099,Gasoline,5.7L V8 16V MPFI OHV,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362,333.1202482544608,5.7,8.0,16.0,8.0
Subaru,WRX Limited,2017,73120,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,19950,268.0,2.0,4.0,21.71645569620253,7.0
Jeep,Wrangler X,2005,162482,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,Orange,Gray,None reported,Yes,11000,190.0,4.0,6.0,21.71645569620253,6.0
Nissan,Armada Platinum,2017,92000,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,20900,390.0,5.6,8.0,21.71645569620253,7.0
Mercedes-Benz,E-Class E 350 4MATIC,2011,199000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,9250,268.0,3.5,6.0,21.71645569620253,7.0
Rivian,R1S Adventure Package,2023,2500,Eletric,835.0HP Electric Motor Electric Fuel System,Green,White,None reported,Yes,94000,835.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Kia,Forte LXS,2020,53452,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,16995,147.0,2.0,4.0,21.71645569620253,7.0
Ford,F-150 XLT,2022,18465,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,47500,400.0,3.5,6.0,21.71645569620253,10.0
Kia,Forte GT-Line,2022,14950,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,24000,147.0,2.0,4.0,21.71645569620253,7.0
Jeep,Gladiator Sport S,2020,13000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,39500,285.0,3.6,6.0,21.71645569620253,8.0
BMW,750 i xDrive,2019,33499,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,44495,445.0,4.4,8.0,21.71645569620253,7.0
Ford,F-250 LARIAT,2021,42245,Diesel,Intercooled Turbo Diesel V-8 6.7 L/406,Agate Black Metallic,Black,None reported,No,76598,333.1202482544608,6.7,6.222728867064188,21.71645569620253,7.0
Chevrolet,Suburban Premier,2018,84224,Gasoline,5.3L V8 16V GDI OHV,Tungsten Metallic,Jet Black,None reported,Yes,43775,333.1202482544608,5.3,8.0,16.0,6.0
Chevrolet,Corvette Stingray w/1LT,2022,6200,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Brown,Black,None reported,Yes,99999,490.0,6.2,8.0,21.71645569620253,7.0
BMW,328 i xDrive,2013,96000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,13500,240.0,2.0,4.0,21.71645569620253,7.0
Dodge,Challenger R/T Scat Pack,2019,43000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Green,Black,None reported,Yes,50000,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,6.0
Toyota,Highlander XLE,2021,67039,Gasoline,3.5L V6 24V PDI DOHC,Blue,Black,None reported,No,34645,333.1202482544608,3.5,6.0,24.0,8.0
Nissan,Altima 2.5 SV,2020,22295,Gasoline,2.5L I4 16V GDI DOHC,Scarlet Ember,Gray,None reported,No,23599,333.1202482544608,2.5,4.0,16.0,7.0
Chevrolet,Cruze LS,2018,100000,Gasoline,153.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,8500,153.0,1.4,4.0,21.71645569620253,7.0
Ford,Maverick XL,2023,12500,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Silver,Black,None reported,Yes,29999,191.0,2.5,4.0,21.71645569620253,7.0
Chevrolet,Traverse Premier,2018,68455,Gasoline,3.6L V6 24V GDI DOHC,Silver Ice Metallic,Jet Black,None reported,Yes,30989,333.1202482544608,3.6,6.0,24.0,9.0
Kia,Sportage LX,2023,13000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,31900,187.0,2.5,4.0,21.71645569620253,7.0
BMW,M4 Base,2018,7200,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,64000,425.0,3.0,6.0,21.71645569620253,7.0
Lexus,IS 250 Base,2010,132700,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,10700,204.0,2.5,6.0,21.71645569620253,7.0
BMW,X3 xDrive35i,2011,75500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,12975,300.0,3.0,6.0,21.71645569620253,7.0
Chevrolet,Express 1500 Work Van,2011,93009,E85 Flex Fuel,5.3L V8 16V MPFI OHV Flexible Fuel,Summit White,Medium Pewter,None reported,Yes,22495,333.1202482544608,5.3,8.0,16.0,4.0
Nissan,Leaf S,2018,56450,Eletric,147.0HP Electric Motor Electric Fuel System,Black,Black,At least 1 accident or damage reported,Yes,13999,147.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lexus,ES 350 Base,2015,100900,Gasoline,3.5 Liter,Matador Red Mica,Parchment,None reported,No,21998,333.1202482544608,3.5,6.222728867064188,21.71645569620253,7.0
Chevrolet,Silverado 1500 ZR2,2022,7455,Gasoline,6.2L V8 16V GDI OHV,Glacier Blue Metallic,Jet Black,None reported,No,68990,333.1202482544608,6.2,8.0,16.0,7.0
Lexus,GX 460 Premium,2022,35700,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,51900,301.0,4.6,8.0,21.71645569620253,7.0
BMW,750 Li xDrive,2012,103000,Gasoline,407.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,16000,407.0,4.4,8.0,21.71645569620253,6.0
Hyundai,Sonata GLS,2010,135000,Gasoline,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,3999,168.0,2.4,4.0,21.71645569620253,7.0
Subaru,Outback 2.5i Premium,2013,116000,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,12500,173.0,2.5,4.0,21.71645569620253,7.0
BMW,X5 M Base,2012,118000,Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,White,Orange,At least 1 accident or damage reported,Yes,17000,555.0,4.4,8.0,21.71645569620253,7.0
Mercedes-Benz,S-Class S 63 AMG,2015,79876,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Black,White,None reported,Yes,45750,577.0,5.5,8.0,21.71645569620253,7.0
Porsche,Panamera Edition,2016,77945,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,At least 1 accident or damage reported,Yes,30000,310.0,3.6,6.0,21.71645569620253,7.0
Tesla,Model 3 Performance,2021,33000,Eletric,455.0HP Electric Motor Electric Fuel System,Red,White,None reported,Yes,55000,455.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
BMW,X5 xDrive50i,2016,79995,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,23995,445.0,4.4,8.0,21.71645569620253,7.0
Jaguar,XF 35t Prestige,2017,101453,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,18500,340.0,3.0,6.0,21.71645569620253,7.0
Jeep,Grand Cherokee Altitude,2020,35289,Gasoline,3.6L V6 24V MPFI DOHC,Granite Crystal Clearcoat Metallic,Black,None reported,No,35470,333.1202482544608,3.6,6.0,24.0,8.0
Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,3.0 Liter,White,Tan,None reported,No,39998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Honda,S2000 CR,2008,82323,Gasoline,237.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,28500,237.0,2.2,4.0,21.71645569620253,6.0
Chevrolet,Camaro ZL1,2020,3715,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,150000,650.0,6.2,8.0,21.71645569620253,7.0
Acura,TLX,2023,3389,Gasoline,2.0 Liter DOHC Turbo,Platinum White Pearl,Black,None reported,No,38598,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
BMW,M4 Base,2015,98000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Black,Orange,None reported,Yes,32999,425.0,3.0,6.0,21.71645569620253,7.0
Maserati,Quattroporte Sport GT,2007,82000,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,7999,394.0,4.2,8.0,21.71645569620253,7.0
Ford,Transit-350 Base,2020,19400,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,58000,310.0,3.5,6.0,21.71645569620253,7.0
Porsche,911 Carrera 4S,2020,25568,Gasoline,3.0L H6 24V GDI DOHC Twin Turbo,Red,Black,None reported,Yes,134999,333.1202482544608,3.0,6.222728867064188,24.0,7.0
Ford,Expedition Max King Ranch,2021,37594,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Black,Mesa,None reported,Yes,62595,333.1202482544608,3.5,6.0,24.0,10.0
Audi,Q7 55 Prestige,2019,73837,Gasoline,3.0L V6 24V GDI DOHC Supercharged,Cobra Beige Metallic,Nougat Brown,None reported,Yes,36340,333.1202482544608,3.0,6.0,24.0,8.0
Chevrolet,Suburban LT,2017,117000,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,27000,333.1202482544608,6.0,8.0,21.71645569620253,6.0
Maserati,Coupe Cambiocorsa,2006,54082,Gasoline,390.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,17000,390.0,4.2,8.0,21.71645569620253,7.0
Bentley,Continental GT V8 S,2016,31500,Gasoline,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,103900,521.0,4.0,8.0,21.71645569620253,8.0
Hyundai,Genesis 3.8,2010,98700,Gasoline,290.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,None reported,Yes,10340,290.0,3.8,6.0,21.71645569620253,7.0
Audi,A6 45 Premium Plus,2021,33000,Hybrid,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,None reported,Yes,40000,248.0,2.0,4.0,21.71645569620253,7.0
GMC,Savana 2500 Work Van,2018,63460,E85 Flex Fuel,341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,White,Beige,None reported,Yes,33000,341.0,6.0,8.0,21.71645569620253,7.0
